# H2O 3800-3825, p=1013hPa T=250K. nu  sigma_Voigt  sigma_HartmannTran
3812.496  1.473249775659635e-21  1.474038291220007e-21
3812.5  1.4806452120570178e-21  1.4817432641183319e-21
3812.504  1.4878598572935566e-21  1.4892834789560552e-21
3812.508  1.4948358080552914e-21  1.4965952636290999e-21
3812.512  1.5015132835585611e-21  1.5036101822726003e-21
3812.516  1.5078320264796495e-21  1.510259555280348e-21
3812.52  1.5137329267226583e-21  1.516474457859033e-21
3812.524  1.5191598084642352e-21  1.5221884376473901e-21
3812.528  1.524061297508261e-21  1.5273399437924194e-21
3812.532  1.5283926666475153e-21  1.5318748069389062e-21
3812.536  1.5321175447895401e-21  1.5357485992810825e-21
3812.54  1.5352093738022197e-21  1.5389286911623222e-21
3812.544  1.5376524622388266e-21  1.5413957846171535e-21
3812.548  1.5394428198752396e-21  1.5431450488683354e-21
3812.552  1.5405880494241503e-21  1.5441860955582374e-21
3812.556  1.5411071752526532e-21  1.5445422926507884e-21
3812.56  1.541029763457871e-21  1.5442509977228896e-21
3812.564  1.5403946637814305e-21  1.5433595919671631e-21
3812.568  1.5392484201459131e-21  1.5419247140665415e-21
3812.572  1.5376434601896441e-21  1.5400094313389007e-21
3812.576  1.5356361811733905e-21  1.5376806971027901e-21
3812.58  1.5332850452381538e-21  1.5350068999778151e-21
3812.584  1.5306487831628409e-21  1.5320556385015903e-21
3812.588  1.5277847854553404e-21  1.5288918150878165e-21
3812.592  1.5247477360752047e-21  1.525576102825093e-21
3812.596  1.5215885203651904e-21  1.5221638022140063e-21
3812.6  1.5183534172928362e-21  1.5187040758733855e-21
3812.604  1.5150835683951052e-21  1.5152395287984077e-21
3812.608  1.51181470262654e-21  1.5118060896854607e-21
3812.612  1.5085770875885236e-21  1.5084331438231333e-21
3812.616  1.505395672815851e-21  1.5051438681099898e-21
3812.62  1.5022903891009711e-21  1.5019557220907846e-21
3812.624  1.4992765682682868e-21  1.4988810535449791e-21
3812.628  1.4963654495640799e-21  1.4959277819325902e-21
3812.632  1.4935647412132655e-21  1.493100126941815e-21
3812.636  1.4908792083065392e-21  1.4903993522679878e-21
3812.64  1.488311260896042e-21  1.4878244967229542e-21
3812.644  1.4858615190209035e-21  1.4853730664123688e-21
3812.648  1.4835293345911397e-21  1.4830416637785155e-21
3812.652  1.4813132538097283e-21  1.4808265325251017e-21
3812.656  1.4792114082101156e-21  1.4787240022430686e-21
3812.66  1.4772218273601803e-21  1.4767308229925448e-21
3812.664  1.4753426715048652e-21  1.4748443876984864e-21
3812.668  1.4735723874745776e-21  1.4730628480656312e-21
3812.672  1.4719097955511903e-21  1.4713851368439178e-21
3812.676  1.4703541182683191e-21  1.4698109146827398e-21
3812.68  1.4689049594019944e-21  1.4683404582230457e-21
3812.684  1.4675622745057023e-21  1.4669745391620639e-21
3812.688  1.4663262760336e-21  1.4657142446707046e-21
3812.692  1.4651973771629682e-21  1.4645608487983553e-21
3812.696  1.4641761134472517e-21  1.4635156773693681e-21
3812.7  1.4632630765098256e-21  1.4625800017956428e-21
3812.704  1.4624588589076469e-21  1.461754960325648e-21
3812.708  1.4617640116450504e-21  1.461041506258643e-21
3812.712  1.4611790139129538e-21  1.4604403799428084e-21
3812.716  1.4607042532069215e-21  1.4599520996622915e-21
3812.72  1.4603400130532565e-21  1.4595769656897825e-21
3812.724  1.4600864651450084e-21  1.4593150716989945e-21
3812.728  1.4599436627282845e-21  1.4591663182848964e-21
3812.732  1.4599115325776159e-21  1.4591304243803947e-21
3812.736  1.4599898638855579e-21  1.4592069338500329e-21
3812.74  1.4601782939225038e-21  1.4593952165132984e-21
3812.744  1.4604762924449253e-21  1.4596944653370383e-21
3812.748  1.4608831494495274e-21  1.4601036943849427e-21
3812.752  1.4613979735778731e-21  1.4606217450147454e-21
3812.756  1.462019710354996e-21  1.4612473097791023e-21
3812.76  1.46274718909299e-21  1.4619789831918534e-21
3812.764  1.4635792032424885e-21  1.4628153444728796e-21
3812.768  1.4645146207125377e-21  1.4637550691187407e-21
3812.772  1.465552509771008e-21  1.4647970551938125e-21
3812.776  1.4666922566430949e-21  1.4659405407190393e-21
3812.78  1.4679336479535216e-21  1.4671851855151182e-21
3812.784  1.469276897886226e-21  1.468531097543773e-21
3812.788  1.4707226148922548e-21  1.4699787987283111e-21
3812.792  1.4722717198807772e-21  1.4715291422974261e-21
3812.796  1.4739253397657947e-21  1.4731832056108989e-21
3812.8  1.4756847026843701e-21  1.474942184854614e-21
3812.804  1.4775510549048209e-21  1.4768073116822921e-21
3812.808  1.4795256088229784e-21  1.4787798012359699e-21
3812.812  1.4816095211163348e-21  1.4808608306572134e-21
3812.816  1.4838038957794966e-21  1.4830515428422139e-21
3812.82  1.486109798194387e-21  1.485353061610634e-21
3812.824  1.4885282774411639e-21  1.487766515529596e-21
3812.828  1.491060385776765e-21  1.4902930593205284e-21
3812.832  1.4937071927725006e-21  1.4929338903740377e-21
3812.836  1.4964697914424215e-21  1.495690257696235e-21
3812.84  1.4993492952656963e-21  1.4985634622018668e-21
3812.844  1.5023468257136498e-21  1.501554847948256e-21
3812.848  1.5054634901896268e-21  1.504665784202197e-21
3812.852  1.5087003503110557e-21  1.5078976382083175e-21
3812.856  1.5120583803733965e-21  1.511251738432124e-21
3812.86  1.5155384156760224e-21  1.5147293278410796e-21
3812.864  1.5191410902559454e-21  1.5183315065957195e-21
3812.868  1.5228667634563613e-21  1.522059163358795e-21
3812.872  1.5267154347280141e-21  1.5259128943097309e-21
3812.876  1.5306866460926205e-21  1.5298929088892296e-21
3812.88  1.534779371835134e-21  1.5339989213465876e-21
3812.884  1.538991895258071e-21  1.538230027269465e-21
3812.888  1.5433216727130298e-21  1.5425845645653706e-21
3812.892  1.5477651857010338e-21  1.5470599587700696e-21
3812.896  1.5523177825698174e-21  1.5516531161895573e-21
3812.9  1.556973512282386e-21  1.556357972858601e-21
3812.904  1.5617249538975173e-21  1.561168723759336e-21
3812.908  1.566563046742149e-21  1.5660773217828316e-21
3812.912  1.5714769278024039e-21  1.5710738516863523e-21
3812.916  1.5764537844888133e-21  1.5761463310487374e-21
3812.92  1.5814787325819182e-21  1.5812805264445753e-21
3812.924  1.5865347306955422e-21  1.5864597969166467e-21
3812.928  1.5916025437759941e-21  1.591664979078468e-21
3812.932  1.5966607688284543e-21  1.5968743302563666e-21
3812.936  1.601685935900359e-21  1.6020635475252546e-21
3812.94  1.6066526961421564e-21  1.607204950238768e-21
3812.944  1.611534106286122e-21  1.61227146496444e-21
3812.948  1.6163020144912742e-21  1.617231279831991e-21
3812.952  1.6209275503997125e-21  1.6220521711455252e-21
3812.956  1.625381705971018e-21  1.6267011581402632e-21
3812.96  1.6296360022895556e-21  1.6311452634656126e-21
3812.964  1.6336632136419295e-21  1.6353523845339514e-21
3812.968  1.6374381225358416e-21  1.6392922471999901e-21
3812.972  1.640938270137808e-21  1.6429373976647404e-21
3812.976  1.6441446633035695e-21  1.646264178507278e-21
3812.98  1.6470423985261725e-21  1.649253628077556e-21
3812.984  1.6496211655963785e-21  1.6518922411606826e-21
3812.988  1.6518755996578291e-21  1.6541725339790236e-21
3812.992  1.6538054592151848e-21  1.65609336838476e-21
3812.996  1.6554156187620576e-21  1.6576600076342803e-21
3813.0  1.6567158769309428e-21  1.658883897436887e-21
3813.004  1.6577205931570882e-21  1.6597821883860042e-21
3813.008  1.6584481765864976e-21  1.6603770363710335e-21
3813.012  1.6589204592856205e-21  1.660694733533106e-21
3813.016  1.6591619910555146e-21  1.660764731968078e-21
3813.02  1.6591992950341752e-21  1.6606186249446084e-21
3813.024  1.6590601219270262e-21  1.6602891464123378e-21
3813.028  1.6587727366376052e-21  1.659809342308915e-21
3813.032  1.6583652650048862e-21  1.6592113447205095e-21
3813.036  1.657865121139545e-21  1.6585262846044466e-21
3813.04  1.6572985283095306e-21  1.6577833530852448e-21
3813.044  1.6566901391696085e-21  1.6570095038131616e-21
3813.048  1.6560627548816007e-21  1.656229194184671e-21
3813.052  1.6554371376642832e-21  1.6554642485936804e-21
3813.056  1.654831907672301e-21  1.6547338249894952e-21
3813.06  1.6542635128034183e-21  1.6540544646379494e-21
3813.064  1.6537462589343172e-21  1.6534402053799258e-21
3813.068  1.6532923879648862e-21  1.6529027402439853e-21
3813.072  1.6529121916786864e-21  1.6524516055860613e-21
3813.076  1.6526141505586266e-21  1.652094311357932e-21
3813.08  1.6524050881286858e-21  1.651836845806654e-21
3813.084  1.6522903329451599e-21  1.651683526612355e-21
3813.088  1.6522738819098461e-21  1.6516371614504081e-21
3813.092  1.652358560027549e-21  1.6516996609197284e-21
3813.096  1.6525461730265806e-21  1.6518718772378517e-21
3813.1  1.6528376503745808e-21  1.6521538451673542e-21
3813.104  1.653233177145443e-21  1.6525449224284776e-21
3813.108  1.6537323139335743e-21  1.6530439140143948e-21
3813.112  1.6543341045845438e-21  1.6536491811305199e-21
3813.116  1.6550371719393837e-21  1.6543587357659158e-21
3813.12  1.6558398020915705e-21  1.6551703220874844e-21
3813.124  1.6567400178600908e-21  1.6560814859089032e-21
3813.128  1.657735642303151e-21  1.6570896334965124e-21
3813.132  1.6588243531563906e-21  1.6581919701709174e-21
3813.136  1.6600037290950861e-21  1.6593859882826084e-21
3813.14  1.6612712886948938e-21  1.660668824820082e-21
3813.144  1.6626245229253064e-21  1.662037743857187e-21
3813.148  1.664060921947806e-21  1.663490043975011e-21
3813.152  1.6655779969209307e-21  1.6650230757729775e-21
3813.156  1.6671732974437837e-21  1.6666342553850127e-21
3813.16  1.6688444251884887e-21  1.668321074550074e-21
3813.164  1.6705890442041364e-21  1.6700811077140505e-21
3813.168  1.6724048882997428e-21  1.67191201656306e-21
3813.172  1.6742897658544095e-21  1.6738115522977886e-21
3813.176  1.676241562338989e-21  1.6757775559322657e-21
3813.18  1.6782582407941933e-21  1.6778079568160104e-21
3813.184  1.6803378404740092e-21  1.6799007695714261e-21
3813.188  1.6824784738493126e-21  1.6820540896156897e-21
3813.192  1.6846783221817373e-21  1.6842660874554055e-21
3813.196  1.6869356299098649e-21  1.686535001958831e-21
3813.2  1.689248698173383e-21  1.6888591329361269e-21
3813.204  1.6916158779090244e-21  1.6912368334155367e-21
3813.208  1.6940355630984845e-21  1.6936665021979982e-21
3813.212  1.6965061849206666e-21  1.6961465774159843e-21
3813.216  1.699026207709264e-21  1.6986755319928867e-21
3813.22  1.701594127730973e-21  1.7012518719938812e-21
3813.224  1.704208475784966e-21  1.703874138876493e-21
3813.228  1.7068678244359745e-21  1.7065409164206675e-21
3813.232  1.7095708002805104e-21  1.7092508427573163e-21
3813.236  1.7123161009776907e-21  1.7120026271901635e-21
3813.24  1.7151025159490835e-21  1.714795070740351e-21
3813.244  1.7179289487721667e-21  1.717627088404369e-21
3813.248  1.7207944374690048e-21  1.7204977293467965e-21
3813.252  1.7236981764525742e-21  1.7234061987698357e-21
3813.256  1.7266395205699615e-21  1.726351861907194e-21
3813.26  1.7296179918188902e-21  1.729334250710865e-21
3813.264  1.7326332712946646e-21  1.7323530557886953e-21
3813.268  1.7356851839245976e-21  1.735408111145459e-21
3813.272  1.738773676901922e-21  1.7384993726516505e-21
3813.276  1.741898794622301e-21  1.741626893018354e-21
3813.28  1.745060653085983e-21  1.744790796272649e-21
3813.284  1.7482594163524632e-21  1.747991254298023e-21
3813.288  1.7514952769009545e-21  1.7512284673028727e-21
3813.292  1.7547684222359223e-21  1.75450263056416e-21
3813.296  1.758079099636958e-21  1.7578139993388086e-21
3813.3  1.761427499229234e-21  1.761162772132357e-21
3813.304  1.7648138270187863e-21  1.764549163961824e-21
3813.308  1.768238287528283e-21  1.7679733892669806e-21
3813.312  1.7717010868030207e-21  1.771435665235613e-21
3813.316  1.775202435484237e-21  1.7749362152501986e-21
3813.32  1.77874255623399e-21  1.778475276745044e-21
3813.324  1.782321682570586e-21  1.7820531005480375e-21
3813.328  1.7859400653317103e-21  1.785669957921015e-21
3813.332  1.7895979740878943e-21  1.7893261426430415e-21
3813.336  1.7932956983260353e-21  1.7930219729521684e-21
3813.34  1.797033547465871e-21  1.79675779243085e-21
3813.344  1.8008118496252866e-21  1.8005339697475942e-21
3813.348  1.804630949063931e-21  1.8043508971947716e-21
3813.352  1.8084912022102623e-21  1.808208987931882e-21
3813.356  1.8123929721740088e-21  1.8121086718314672e-21
3813.36  1.816336621610116e-21  1.8160503897853582e-21
3813.364  1.8203225037871054e-21  1.8200345863087916e-21
3813.368  1.8243509516721264e-21  1.824061700222372e-21
3813.372  1.8284222648401013e-21  1.8281321531683596e-21
3813.376  1.832536649396451e-21  1.832246291091667e-21
3813.38  1.8366943782762433e-21  1.8364045459411005e-21
3813.384  1.8408955027475715e-21  1.840607148297543e-21
3813.388  1.8451400069335602e-21  1.844854282570252e-21
3813.392  1.8494277362248207e-21  1.8491460154258935e-21
3813.396  1.8537583671710624e-21  1.85348226476956e-21
3813.4  1.8581313743485336e-21  1.8578627644634313e-21
3813.404  1.862545994490866e-21  1.8622870247141604e-21
3813.408  1.8670011883838654e-21  1.8667542882250253e-21
3813.412  1.8714956013307107e-21  1.871263482516454e-21
3813.416  1.8760275233323465e-21  1.8758131691638243e-21
3813.42  1.8805948505298135e-21  1.8804014911887325e-21
3813.424  1.8851950499087228e-21  1.885026120443731e-21
3813.428  1.8898251297076754e-21  1.8896845608972636e-21
3813.432  1.8944816184277324e-21  1.8943726808841867e-21
3813.436  1.8991605556929135e-21  1.8990868291182207e-21
3813.44  1.9038574984322517e-21  1.903822371516018e-21
3813.444  1.9085675458647412e-21  1.9085740558386178e-21
3813.448  1.913285372182057e-21  1.913336024848792e-21
3813.452  1.918005355028283e-21  1.918101932822649e-21
3813.456  1.922721587153767e-21  1.9228649562059203e-21
3813.46  1.9274280564442883e-21  1.927617986807141e-21
3813.464  1.932118778217961e-21  1.9323537938340863e-21
3813.468  1.936787961143725e-21  1.937065237136392e-21
3813.472  1.9414301859999594e-21  1.9417455098673416e-21
3813.476  1.9460405887147316e-21  1.9463879270475948e-21
3813.48  1.9506150375867473e-21  1.9509880892912e-21
3813.484  1.9551502629246245e-21  1.9555412187642607e-21
3813.488  1.9596441136179224e-21  1.9600444254402116e-21
3813.492  1.9640954682690115e-21  1.9644961866736897e-21
3813.496  1.968504411144056e-21  1.9688965547062886e-21
3813.5  1.972872206009593e-21  1.973247133077618e-21
3813.504  1.9772012527266143e-21  1.9775510064704026e-21
3813.508  1.9814949990496913e-21  1.981812599864762e-21
3813.512  1.9857578141764413e-21  1.986037480067257e-21
3813.516  1.9899948330633647e-21  1.9902321170786628e-21
3813.52  1.9942117819947356e-21  1.994403624735725e-21
3813.524  1.998414796241607e-21  1.9985594995502314e-21
3813.528  2.0026102400092754e-21  2.0027073741736783e-21
3813.532  2.0068045373781804e-21  2.0068547980171907e-21
3813.536  2.011004020903743e-21  2.011009053105327e-21
3813.54  2.0152148022484223e-21  2.015177008824625e-21
3813.544  2.0194426669118355e-21  2.0193650154282105e-21
3813.548  2.0236929930809893e-21  2.023578833202652e-21
3813.552  2.027970692940877e-21  2.027823592242059e-21
3813.556  2.0322801736011556e-21  2.032103776725727e-21
3813.56  2.036625314168632e-21  2.036423227445367e-21
3813.564  2.0410094554328968e-21  2.0407851568389367e-21
3813.568  2.0454353992305122e-21  2.0451921720443525e-21
3813.572  2.0499054157605755e-21  2.049646303252256e-21
3813.576  2.0544212589448446e-21  2.0541490369568204e-21
3813.58  2.058984192071636e-21  2.0587013562053184e-21
3813.584  2.0635950279860646e-21  2.063303792254229e-21
3813.588  2.0682541890584523e-21  2.067956493132647e-21
3813.592  2.0729617910391467e-21  2.0726593136314175e-21
3813.596  2.077717750874904e-21  2.077411927175168e-21
3813.6  2.0825219117642083e-21  2.082213953279542e-21
3813.604  2.0873741710365767e-21  2.087065086524393e-21
3813.608  2.0922745910335897e-21  2.091965207564258e-21
3813.612  2.0972234733989593e-21  2.0969144568374284e-21
3813.616  2.1022213843588884e-21  2.1019132587863367e-21
3813.62  2.107269130612683e-21  2.1069622963795743e-21
3813.624  2.1123676977352584e-21  2.112062447979314e-21
3813.628  2.1175181706269182e-21  2.1172147061779797e-21
3813.632  2.1227216562428213e-21  2.122420098927353e-21
3813.636  2.127979223638048e-21  2.127679628028e-21
3813.64  2.1332918684482596e-21  2.1329942321471223e-21
3813.644  2.1386605016854617e-21  2.1383647742521933e-21
3813.648  2.1440859580445516e-21  2.1437924426703914e-21
3813.652  2.1495690171475362e-21  2.149277217969229e-21
3813.656  2.1551104315544186e-21  2.1548201972567738e-21
3813.66  2.1607109568438567e-21  2.1604221126334857e-21
3813.664  2.1663713808362603e-21  2.166083732314885e-21
3813.668  2.172092550520128e-21  2.1718058868575256e-21
3813.672  2.1778753963446783e-21  2.177589492840989e-21
3813.676  2.18372095419191e-21  2.183435574299905e-21
3813.68  2.18963038571471e-21  2.1893452825958433e-21
3813.684  2.195604997841625e-21  2.195319915505438e-21
3813.688  2.201646262225994e-21  2.201360936310922e-21
3813.692  2.207755835296137e-21  2.2074699935278005e-21
3813.696  2.213935579295691e-21  2.2136486941774248e-21
3813.7  2.220187584338583e-21  2.2198996054185915e-21
3813.704  2.2265141908831966e-21  2.2262248219255063e-21
3813.708  2.2329180110897252e-21  2.2326269472455955e-21
3813.712  2.2394019460950376e-21  2.2391088731975427e-21
3813.716  2.245969194039706e-21  2.2456737877225182e-21
3813.72  2.252623240513063e-21  2.2523251651492893e-21
3813.724  2.2593678185262208e-21  2.2590667260038156e-21
3813.728  2.2662068189322866e-21  2.26590234725931e-21
3813.732  2.273144124276922e-21  2.2728358960184607e-21
3813.736  2.2801833297295397e-21  2.279870950277502e-21
3813.74  2.287327305634668e-21  2.287010361300321e-21
3813.744  2.2945775508191356e-21  2.2942556067423116e-21
